Date,Custom Series
2023-01-01,1.1253321290898384
2023-01-02,1.6284564080695756
2023-01-03,1.4373520607586303
2023-01-04,0.1869495992181265
2023-01-05,0.25431652737830457
2023-01-06,-0.086301954509113
2023-01-07,0.3330742764221464
2023-01-08,0.4264939441043562
2023-01-09,0.6369060532220833
2023-01-10,-0.7375736465304102
2023-01-11,-1.5749297166510918
2023-01-12,-1.810387027064247
2023-01-13,-1.5864208290523028
2023-01-14,-0.17448532787975052
2023-01-15,1.1772466948772218
2023-01-16,1.311750442468939
2023-01-17,1.2761154645311898
2023-01-18,0.8128679637913638
2023-01-19,0.42001681377256206
2023-01-20,0.3274107250462261
2023-01-21,0.4987051851252389
2023-01-22,1.3719185263584333
2023-01-23,0.9606870054699534
2023-01-24,0.22347665907288491
2023-01-25,-1.284031253874499
2023-01-26,-1.8245354611980198
2023-01-27,-1.4694950421309794
2023-01-28,-0.7535950888291569
2023-01-29,0.8791316677230651
2023-01-30,1.3372948076547617
2023-01-31,1.3711119828904488
2023-02-01,0.5918819099620173
2023-02-02,0.3634925906191506
2023-02-03,0.5490258060819562
2023-02-04,0.8915027052826885
2023-02-05,1.805661396601434
2023-02-06,1.7171255160911856
2023-02-07,0.6768517325315428
2023-02-08,-0.3962153384171956
2023-02-09,-1.3749592012891747
2023-02-10,-1.0632879844441634
2023-02-11,-0.49725949317242957
2023-02-12,0.8119711109873446
2023-02-13,0.8815591347640301
2023-02-14,1.011292908729676
2023-02-15,0.4190647669437514
2023-02-16,0.06171253577982144
2023-02-17,0.8621947872637752
2023-02-18,1.418628779570053
2023-02-19,1.9435191733874573
2023-02-20,2.227737564780173
2023-02-21,1.1787255898875857
2023-02-22,-0.20726171773619662
2023-02-23,-0.8943894397209202
2023-02-24,-1.0377340650801232
2023-02-25,-0.2797468444040223
2023-02-26,0.14238138060693756
2023-02-27,0.6985698206823637
2023-02-28,0.9756102879740167
2023-03-01,-0.014452879056406687
2023-03-02,-0.012397606287068541
2023-03-03,0.5194027579655331
2023-03-04,1.579893937579235
2023-03-05,2.4282074911609337
2023-03-06,2.454377897135465
2023-03-07,1.8691496760245738
2023-03-08,0.5152914802030011
2023-03-09,-0.34272517737399155
2023-03-10,-0.675612788550291
2023-03-11,-0.14274424228240157
2023-03-12,0.29871542663837297
2023-03-13,0.7607680749853428
2023-03-14,0.3875055023291007
2023-03-15,0.1330767326110709
2023-03-16,-0.3867040339838288
2023-03-17,0.2679981972924026
2023-03-18,1.1836560323097265
2023-03-19,2.5404661243996154
2023-03-20,2.734863464951725
2023-03-21,1.9567870244044172
2023-03-22,1.2496293851301168
2023-03-23,0.03831190430501441
2023-03-24,-0.36826824958877347
2023-03-25,0.21228776464080557
2023-03-26,0.6309140231100241
2023-03-27,0.6952727736072191
2023-03-28,0.19574468750386453
2023-03-29,0.034806098156046406
2023-03-30,-0.3390840509949361
2023-03-31,0.1316013304992043
2023-04-01,1.130555391677293
2023-04-02,2.3196676436802814
2023-04-03,2.6255643894218745
2023-04-04,2.2926850372530985
2023-04-05,1.6514789760799489
2023-04-06,0.7305123466269605
2023-04-07,0.3346135189879328
2023-04-08,0.5789550896652504
2023-04-09,0.9919010518672737
2023-04-10,1.148814241150049
2023-04-11,0.5787608383454521
2023-04-12,-0.5186153987618336
2023-04-13,-0.9103462561413955
2023-04-14,-0.046179877442349415
2023-04-15,1.0502103897058612
2023-04-16,2.2118284655445892
2023-04-17,2.6704855390502016
2023-04-18,2.6989944131950065
2023-04-19,1.4383885154138483
2023-04-20,1.0672530363142367
2023-04-21,0.7863777788282473
2023-04-22,1.1381571536550403
2023-04-23,1.859889484530482
2023-04-24,1.4742036772574707
2023-04-25,0.5137131140851698
2023-04-26,-0.4023632124829877
2023-04-27,-0.5718799096680052
2023-04-28,-0.4958250184105766
2023-04-29,0.6200500928336666
2023-04-30,1.8760081536514095
2023-05-01,2.468763792221684
2023-05-02,2.5012253067482204
2023-05-03,1.680371757962273
2023-05-04,1.259634876240073
2023-05-05,1.4321005871319055
2023-05-06,1.6165487620431653
2023-05-07,2.53078424070908
2023-05-08,2.12805911870815
2023-05-09,1.1951842465146498
2023-05-10,-0.10001788312661741
2023-05-11,-0.5809892430255497
2023-05-12,-0.3974583624106407
2023-05-13,0.4365290049561801
2023-05-14,2.1751003082878584
2023-05-15,2.211296701802571
2023-05-16,2.1059134207387573
2023-05-17,1.4334431659908924
2023-05-18,1.517130398740155
2023-05-19,1.419139751695704
2023-05-20,2.445189533505786
2023-05-21,2.5189034187086605
2023-05-22,2.663528153595668
2023-05-23,1.6996668061187648
2023-05-24,0.6848067152633301
2023-05-25,-0.40990576884106855
2023-05-26,-0.3565828093991117
2023-05-27,0.853123826599643
2023-05-28,1.7301517618810762
2023-05-29,1.9017548554528174
2023-05-30,2.0339940268612624
2023-05-31,1.9113387927027676
2023-06-01,1.3044944917118164
2023-06-02,1.7050131101105923
2023-06-03,2.7556519288878984
2023-06-04,2.905719489836973
2023-06-05,2.783886512564477
2023-06-06,2.4095847620064905
2023-06-07,1.2434877344400632
2023-06-08,0.05352549954487218
2023-06-09,0.14082244184857928
2023-06-10,1.2359173910985508
2023-06-11,1.305181333062817
2023-06-12,1.9248127116832956
2023-06-13,1.4333677342629618
2023-06-14,1.3530883838931986
2023-06-15,1.0292823654754786
2023-06-16,1.8588855537041338
2023-06-17,2.5359918310098744
2023-06-18,3.579087704610232
2023-06-19,3.463721646906115
2023-06-20,2.783681762214637
2023-06-21,1.6283091187797483
2023-06-22,0.7286346460430356
2023-06-23,-0.016152059184367573
2023-06-24,0.8066079411149956
2023-06-25,1.787885264799868
2023-06-26,1.4643063900265805
2023-06-27,1.5489466151880935
2023-06-28,0.8562201396889252
2023-06-29,1.031292596656931
2023-06-30,1.5222619107853335
2023-07-01,2.8280891237403964
2023-07-02,3.1840906271034544
2023-07-03,3.77351174035515
2023-07-04,2.974343718441334
2023-07-05,1.8676635295817978
2023-07-06,0.9172005230526483
2023-07-07,0.7524857841714199
2023-07-08,1.1956429297389137
2023-07-09,1.8110273438428475
2023-07-10,1.7415799116025998
2023-07-11,1.3930403720660385
2023-07-12,0.8241669569997458
2023-07-13,0.7744859198945071
2023-07-14,1.1927047019093768
2023-07-15,2.329303185739861
2023-07-16,3.244187723508823
2023-07-17,3.963346299855348
2023-07-18,3.603505002380894
2023-07-19,2.433996124991491
2023-07-20,1.7166058868025214
2023-07-21,1.567214372113765
2023-07-22,1.6261334368015892
2023-07-23,2.1183208429278286
2023-07-24,2.255283928982695
2023-07-25,1.2973248719260675
2023-07-26,0.6284652330508205
2023-07-27,0.26655279863885184
2023-07-28,0.8912675808949184
2023-07-29,1.8773651338073534
2023-07-30,3.506125459846135
2023-07-31,3.8892647415998227
2023-08-01,3.6761037484154544
2023-08-02,2.649179086476874
2023-08-03,1.700158868213382
2023-08-04,1.8217494002520467
2023-08-05,2.4507861178672705
2023-08-06,2.764510997054226
2023-08-07,2.6324143869301926
2023-08-08,1.9215353186397035
2023-08-09,1.1383896102720592
2023-08-10,0.13145470537111859
2023-08-11,0.7194146085269453
2023-08-12,1.7683554351260753
2023-08-13,2.518786898853143
2023-08-14,3.9359256245565315
2023-08-15,3.7227862053443452
2023-08-16,2.5805959630278443
2023-08-17,2.600697119765643
2023-08-18,2.458511522898747
2023-08-19,2.6781719513457825
2023-08-20,3.1492485794257883
2023-08-21,3.187202820366163
2023-08-22,2.344118875146419
2023-08-23,0.6930639636766427
2023-08-24,-0.18741791717105993
2023-08-25,0.6449612502792648
2023-08-26,1.2656458993754944
2023-08-27,2.8400776703934016
2023-08-28,3.20748341179464
2023-08-29,3.3747871593767806
2023-08-30,2.541813377554279
2023-08-31,2.4741482509214854
2023-09-01,2.8750193179286985
2023-09-02,3.154644660389735
2023-09-03,3.968068587007344
2023-09-04,3.8612497350253236
2023-09-05,2.898780542675826
2023-09-06,1.3673222358248671
2023-09-07,0.4922073681909471
2023-09-08,0.8965216128616382
2023-09-09,1.4510480831555737
2023-09-10,2.5355905750192944
2023-09-11,3.223010188335814
2023-09-12,2.6452180880473257
2023-09-13,2.5516169827763484
2023-09-14,1.9243944704852836
2023-09-15,2.2934401394613015
2023-09-16,3.694597777961201
2023-09-17,3.995960768986432
2023-09-18,4.106341014035288
2023-09-19,3.2674552072640477
2023-09-20,1.5246626000551262
2023-09-21,1.1421833979140055
2023-09-22,1.3602763499580106
2023-09-23,1.466124917853124
2023-09-24,2.5216100195311335
2023-09-25,2.708426900470797
2023-09-26,2.7889868181355406
2023-09-27,2.234342278558267
2023-09-28,2.2830656875054918
2023-09-29,2.83473211411652
2023-09-30,3.6762508111970473
2023-10-01,4.388159472927361
2023-10-02,4.432850128984713
2023-10-03,3.657896019035141
2023-10-04,2.780640206161502
2023-10-05,1.7171290426377253
2023-10-06,1.410128591217204
2023-10-07,1.9678747795507863
2023-10-08,2.42859013748878
2023-10-09,2.666016223795644
2023-10-10,2.723352542918728
2023-10-11,2.024678661338133
2023-10-12,1.90594468672587
2023-10-13,2.4688416791822743
2023-10-14,3.751037845510882
2023-10-15,4.611850781844955
2023-10-16,5.014900993250814
2023-10-17,4.145010494379798
2023-10-18,2.7849004433818694
2023-10-19,2.4574786617353666
2023-10-20,1.6462561811892684
2023-10-21,2.4411370323119743
2023-10-22,2.9439975512138554
2023-10-23,2.864464591495249
2023-10-24,2.351819527538009
2023-10-25,1.5623396317693845
2023-10-26,1.7699382399717885
2023-10-27,2.4003890435132296
2023-10-28,3.440959860057955
2023-10-29,4.6128965083996425
2023-10-30,4.602429744558341
2023-10-31,4.289108709030253
2023-11-01,3.5162322569277755
2023-11-02,2.526515851495221
2023-11-03,2.809823407152932
2023-11-04,2.9214009368381544
2023-11-05,3.640358795033059
2023-11-06,3.3665927110487845
2023-11-07,2.4872204247134677
2023-11-08,1.7656628761027036
2023-11-09,1.3465252193220367
2023-11-10,2.0623517502650883
2023-11-11,2.9284210039961005
2023-11-12,4.582187935272558
2023-11-13,4.473046576726714
2023-11-14,4.81226581834486
2023-11-15,3.681510925642726
2023-11-16,3.0457239318752194
2023-11-17,2.8559359746409347
2023-11-18,3.1354048747372705
2023-11-19,3.902512620766436
2023-11-20,3.9832842429709268
2023-11-21,2.9545215024077183
2023-11-22,1.8640283610847594
2023-11-23,0.9544756961824725
2023-11-24,1.6969547815383783
2023-11-25,2.7635227303740555
2023-11-26,4.3450867645042965
2023-11-27,4.919900634225835
2023-11-28,4.362698835026544
2023-11-29,3.691314772389262
2023-11-30,3.6580657984262643
2023-12-01,3.758619763498961
2023-12-02,3.694430470093882
2023-12-03,4.725646606764714
2023-12-04,4.1297654617064765
2023-12-05,3.0468891848853277
2023-12-06,2.0752779721944394
2023-12-07,1.6650095706367725
2023-12-08,1.4076638078401054
2023-12-09,2.3935922252432853
2023-12-10,3.842844782732787
2023-12-11,4.700140807580252
2023-12-12,4.406556153683684
2023-12-13,4.147496786725065
2023-12-14,3.6203166677881162
2023-12-15,3.4684664697930825
2023-12-16,4.554686867403133
2023-12-17,4.8456133601245766
2023-12-18,5.092983976111814
2023-12-19,3.4882323552096777
2023-12-20,2.3287367240474133
2023-12-21,1.7868612800814205
2023-12-22,1.8045587838285473
2023-12-23,2.752494238394474
2023-12-24,3.7709772754946025
2023-12-25,4.294495021589051
2023-12-26,4.4108967154959
2023-12-27,3.643828268502131
2023-12-28,3.341605093229752
2023-12-29,3.7214809652249814
2023-12-30,4.530321943487218
2023-12-31,5.0969712870131225
2024-01-01,4.829216816376904
2024-01-02,4.233796220532795
2024-01-03,2.9660495283410357
2024-01-04,2.0442624149990323
2024-01-05,1.909352727588153
2024-01-06,2.497073664560589
2024-01-07,3.534492093442558
2024-01-08,4.16909263737394
2024-01-09,3.6367590627291317
2024-01-10,3.388957115291716
2024-01-11,3.028424108897932
2024-01-12,3.8553314847233326
2024-01-13,4.350575804140663
2024-01-14,5.664793918396574
2024-01-15,5.597741829116834
2024-01-16,4.53481050767729
2024-01-17,3.798812325529466
2024-01-18,2.4060569936840803
2024-01-19,2.3630624910170535
2024-01-20,2.8814629423091267
2024-01-21,3.331152066054792
2024-01-22,3.982506710609924
2024-01-23,3.3768926447063845
2024-01-24,3.23927135492923
2024-01-25,2.763183095458402
2024-01-26,3.3541072482433365
2024-01-27,4.615683361891388
2024-01-28,5.686318165321105
2024-01-29,5.612338993050244
2024-01-30,5.299149298769701
2024-01-31,4.318486258086657
2024-02-01,3.035682304097026
2024-02-02,2.6164444900856356
2024-02-03,3.559539573898596
2024-02-04,3.924931570265602
2024-02-05,3.710918311348925
2024-02-06,3.32837112722663
2024-02-07,2.7695191910750943
2024-02-08,2.8284810906000146
2024-02-09,3.1830081846072975
2024-02-10,4.473802756872212
2024-02-11,5.190755012459392
2024-02-12,5.913038039059821
2024-02-13,5.632280239233425
2024-02-14,5.0476659294152695
2024-02-15,3.680767662030976
2024-02-16,3.659580879424044
2024-02-17,3.8364151319404183
2024-02-18,4.618990845344259
2024-02-19,4.2451273293547604
2024-02-20,3.545958950155836
2024-02-21,2.788671589547347
2024-02-22,2.4580147389348097
2024-02-23,2.9791536008019524
2024-02-24,4.4295279241713255
2024-02-25,5.336032483771257
2024-02-26,6.605518199834119
2024-02-27,5.451435922097537
2024-02-28,4.67758438016014
2024-02-29,4.2108436772996445
2024-03-01,4.053510908898026
2024-03-02,4.2611758054068245
2024-03-03,4.841863228648945
2024-03-04,4.2677547080342055
2024-03-05,3.5331721602683093
2024-03-06,3.0168676369521936
2024-03-07,2.413126060136343
2024-03-08,2.8060881751260704
2024-03-09,4.040550140214725
2024-03-10,4.9164385371533905
2024-03-11,5.936064066459014
2024-03-12,6.2359679321878545
2024-03-13,4.8618008973537306
2024-03-14,4.438047439924925
2024-03-15,4.715075433770757
2024-03-16,4.662914675188937
2024-03-17,5.480171684535403
2024-03-18,5.2036173331650355
2024-03-19,4.444018585389442
2024-03-20,3.2503088201558366
2024-03-21,2.081852824289016
2024-03-22,2.4610423705717683
2024-03-23,3.361244411970935
2024-03-24,4.770791702498947
2024-03-25,5.728503006666682
2024-03-26,5.47262145901489
2024-03-27,4.829963420937423
2024-03-28,4.244409474609694
2024-03-29,4.870452020483812
2024-03-30,5.529155179437046
2024-03-31,6.218053440333113
2024-04-01,5.956643739268038
2024-04-02,4.8117262552512425
2024-04-03,3.80096548618054
2024-04-04,2.748985895786931
2024-04-05,2.8453687475753764
2024-04-06,3.513796589243082
2024-04-07,4.867638992342162
2024-04-08,4.989950776291906
2024-04-09,4.8768599873637495
2024-04-10,4.8069904088763185
2024-04-11,4.6310737630378425
2024-04-12,4.933918278416202
2024-04-13,5.447524279268483
2024-04-14,6.076419073795542
2024-04-15,6.480943277838479
2024-04-16,5.387586264324409
2024-04-17,4.1942625250559535
2024-04-18,3.0715415512031594
2024-04-19,3.3791165922915862
2024-04-20,3.764629654844817
2024-04-21,4.38068795979109
2024-04-22,4.9929041830690615
2024-04-23,4.38422125560485
2024-04-24,4.3003078067550105
2024-04-25,4.296504606268661
2024-04-26,5.116561216813881
2024-04-27,5.765807334630161
2024-04-28,6.6296518359433545
2024-04-29,6.734867557442816
2024-04-30,5.923036243181859
2024-05-01,4.720911465705804
2024-05-02,3.827668839777564
2024-05-03,3.4294187459460823
2024-05-04,4.062801044915357
2024-05-05,4.538859533430248
2024-05-06,5.0933311707661035
2024-05-07,4.872187442374013
2024-05-08,4.224635874235018
2024-05-09,3.9555406369408157
2024-05-10,4.668866565584613
2024-05-11,5.893483581645608
2024-05-12,6.586331892049694
2024-05-13,6.962795891203095
2024-05-14,6.423791193390042
2024-05-15,5.14932473247877
2024-05-16,4.455368553670818
2024-05-17,4.047230718743792
2024-05-18,4.242264421843313
2024-05-19,5.223595126081491
2024-05-20,5.013977544014011
2024-05-21,4.6278691165551695
2024-05-22,3.6911675971439815
2024-05-23,3.3856299823697107
2024-05-24,4.387580608192439
2024-05-25,5.371121364133767
2024-05-26,6.46672050167063
2024-05-27,7.023499929879845
2024-05-28,6.843654981295862
2024-05-29,5.518548168054951
2024-05-30,4.889984187524961
2024-05-31,4.564452481665884
2024-06-01,5.203079589895141
2024-06-02,5.476295102604899
2024-06-03,4.925716585312735
2024-06-04,4.328686889669631
2024-06-05,3.691154605021337
2024-06-06,3.4636805224132807
2024-06-07,4.134220132997578
2024-06-08,5.1114846339354045
2024-06-09,6.1524516658577495
2024-06-10,6.89822145070294
2024-06-11,6.8607142702871675
2024-06-12,5.942954632041937
2024-06-13,5.48581885005418
2024-06-14,5.1573973951526915
2024-06-15,5.387616994759867
2024-06-16,5.755601042128238
2024-06-17,5.9253696407507075
2024-06-18,4.980141134771424
2024-06-19,3.887699896340905
2024-06-20,3.5752819248418204
2024-06-21,3.8302827439223397
2024-06-22,5.239741871550918
2024-06-23,6.238154810903684
2024-06-24,6.578428557265756
2024-06-25,6.55269446971848
2024-06-26,5.74664326888693
2024-06-27,5.184823537425563
2024-06-28,5.340291395928919
2024-06-29,6.0039197941566815
2024-06-30,6.373574822632705
2024-07-01,6.286916749300604
2024-07-02,5.395454131317323
2024-07-03,4.354631618997311
2024-07-04,3.693563572059009
2024-07-05,4.054881533984276
2024-07-06,4.811516016147811
2024-07-07,6.095175513499837
2024-07-08,6.180527130290081
