Date,Custom Series
2023-01-01,0.23409063275341677
2023-01-02,0.45908854621558465
2023-01-03,0.6662981568432902
2023-01-04,0.8478007959240204
2023-01-05,0.9968005338974327
2023-01-06,1.1079209358057507
2023-01-07,1.1774397783082775
2023-01-08,1.2034514700724643
2023-01-09,1.1859500770632296
2023-01-10,1.1268293241990273
2023-01-11,1.0297995733741634
2023-01-12,0.9002254063778861
2023-01-13,0.7448909111875718
2023-01-14,0.5717029298225742
2023-01-15,0.38934523732257165
2023-01-16,0.20689876595930476
2023-01-17,0.03344447277654636
2023-01-18,-0.12233379287729587
2023-01-19,-0.252529065159561
2023-01-20,-0.3503570827918403
2023-01-21,-0.4104530412577064
2023-01-22,-0.4291063065758168
2023-01-23,-0.40442283246180233
2023-01-24,-0.3364081824015933
2023-01-25,-0.2269675281056352
2023-01-26,-0.07982262434445003
2023-01-27,0.0996506113029815
2023-01-28,0.3046568153097613
2023-01-29,0.5272779334830227
2023-01-30,0.7588190451025246
2023-01-31,0.9901881418060745
2023-02-01,1.2122932631260084
2023-02-02,1.4164396320114265
2023-02-03,1.594709433670881
2023-02-04,1.7403076396397599
2023-02-05,1.8478587629625751
2023-02-06,1.9136415749254136
2023-02-07,1.9357515251510873
2023-02-08,1.9141837665787595
2023-02-09,1.850833156796643
2023-02-10,1.7494112357273637
2023-02-11,1.615283808196627
2023-02-12,1.4552362298625914
2023-02-13,1.2771766546926644
2023-02-14,1.0897902135516335
2023-02-15,0.9021592380101624
2023-02-16,0.7233661274686138
2023-02-17,0.5620962162607195
2023-02-18,0.4262579974016155
2023-02-19,0.32263730107523797
2023-02-20,0.2566005419701119
2023-02-21,0.23186000502752535
2023-02-22,0.25031142778882737
2023-02-23,0.31195097781933917
2023-02-24,0.4148752537395849
2023-02-25,0.5553643098635351
2023-02-26,0.7280440759125538
2023-02-27,0.9261210733269561
2023-02-28,1.1416791699878126
2023-03-01,1.3660254037844304
2023-03-02,1.5900697609178505
2023-03-03,1.8047223108447725
2023-03-04,2.001290341196782
2023-03-05,2.171858136009759
2023-03-06,2.3096327991679066
2023-03-07,2.409241008952778
2023-03-08,2.4669637341327704
2023-03-09,2.4808986534058084
2023-03-10,2.451043179717192
2023-03-11,2.3792944609214
2023-03-12,2.2693663567876605
2023-03-13,2.1266270208801137
2023-03-14,1.9578641857901928
2023-03-15,1.7709884099081443
2023-03-16,1.5746872552978077
2023-03-17,1.3780455107839145
2023-03-18,1.1901480583470727
2023-03-19,1.0196827394911852
2023-03-20,0.874560578248048
2023-03-21,0.7615699589143209
2023-03-22,0.6860798726301752
2023-03-23,0.651805202363807
2023-03-24,0.6606443044887844
2023-03-25,0.7125959854319718
2023-03-26,0.8057595019229556
2023-03-27,0.9364175848449137
2023-03-28,1.0991988581558347
2023-03-29,1.2873125544022712
2023-03-30,1.4928452686384572
2023-03-31,1.7071067811865226
2023-04-01,1.9210098351283054
2023-04-02,2.125467270433523
2023-04-03,2.3117891580593115
2023-04-04,2.472062577356371
2023-04-05,2.599497438686294
2023-04-06,2.6887232371408114
2023-04-07,2.736023767798595
2023-04-08,2.7394995443326198
2023-04-09,2.699150822490333
2023-04-10,2.6168775999156426
2023-04-11,2.4963965923128013
2023-04-12,2.3430788144832793
2023-04-13,2.163714864713482
2023-04-14,1.9662181707005146
2023-04-15,1.75927916658034
2023-04-16,1.5519855151678903
2023-04-17,1.353424973504487
2023-04-18,1.1722882583776602
2023-04-19,1.0164892684782676
2023-04-20,0.8928192612904818
2023-04-21,0.806650098824077
2023-04-22,0.7616995317535598
2023-04-23,0.75986878015133
2023-04-24,0.8011595092928573
2023-04-25,0.8836738290650734
2023-04-26,1.003697316978168
2023-04-27,1.155861436249948
2023-04-28,1.333378250485196
2023-04-29,1.5283371767631138
2023-04-30,1.7320508075688288
2023-05-01,1.9354346874597215
2023-05-02,2.129404446371576
2023-05-03,2.30527293289982
2023-05-04,2.455129990891328
2023-05-05,2.5721882812516244
2023-05-06,2.6510800348584502
2023-05-07,2.6880917670175837
2023-05-08,2.681326695274166
2023-05-09,2.630787762102
2023-05-10,2.5383776339400925
2023-05-11,2.4078156765767442
2023-05-12,2.2444755354125125
2023-05-13,2.0551504190801437
2023-05-14,1.8477563446089058
2023-05-15,1.630986313697889
2023-05-16,1.413930534208081
2023-05-17,1.2056792849687734
2023-05-18,1.014925780563633
2023-05-19,0.8495863927615472
2023-05-20,0.7164548266880366
2023-05-21,0.6209053658468784
2023-05-22,0.5666581555567041
2023-05-23,0.555616782989963
2023-05-24,0.5877852522924484
2023-05-25,0.6612679833147959
2023-05-26,0.7723528339563389
2023-05-27,0.9156735175906863
2023-05-28,1.0844443170956566
2023-05-29,1.2707568373008442
2023-05-30,1.465925826288994
2023-05-31,1.6608689514421289
2023-06-01,1.8465039321376175
2023-06-02,2.0141456724296347
2023-06-03,2.1558860370516504
2023-06-04,2.2649396726450286
2023-06-05,2.3359407601047306
2023-06-06,2.3651777284783617
2023-06-07,2.3507556722318506
2023-06-08,2.292679373404425
2023-06-09,2.192853300122345
2023-06-10,2.054998581471829
2023-06-11,1.884490587262615
2023-06-12,1.6881242111605173
2023-06-13,1.4738171153763964
2023-06-14,1.250263906476406
2023-06-15,1.026556356423302
2023-06-16,0.8117862669447177
2023-06-17,0.6146483338936153
2023-06-18,0.4430603682663776
2023-06-19,0.30381747197427056
2023-06-20,0.20229528247822182
2023-06-21,0.1422152558516162
2023-06-22,0.12548224645872263
2023-06-23,0.1521014817270373
2023-06-24,0.2201785605450246
2023-06-25,0.32600247528575577
2023-06-26,0.4642080289259448
2023-06-27,0.6280105487830003
2023-06-28,0.8095026386835992
2023-06-29,0.9999999999998956
2023-06-30,1.1904212074445457
2023-07-01,1.3716848415295964
2023-07-02,1.5351066210250026
2023-07-03,1.6727791787522892
2023-07-04,1.7779178826185795
2023-07-05,1.8451575877820336
2023-07-06,1.8707873503849708
2023-07-07,1.852912844668031
2023-07-08,1.7915393849880692
2023-07-09,1.68857192420929
2023-07-10,1.5477320284680849
2023-07-11,1.3743954568430568
2023-07-12,1.1753574444086017
2023-07-13,0.9585359468594981
2023-07-14,0.7326258162713819
2023-07-15,0.5067190221069003
2023-07-16,0.28990751556346095
2023-07-17,0.09088609392778635
2023-07-18,-0.08242737839726089
2023-07-19,-0.22323779409785893
2023-07-20,-0.32616955827647987
2023-07-21,-0.38750130533652294
2023-07-22,-0.40532831923674184
2023-07-23,-0.37964555863719485
2023-07-24,-0.3123476584052717
2023-07-25,-0.2071459074813251
2023-07-26,-0.06940583163444713
2023-07-27,0.09408752041419088
2023-07-28,0.2754263293138911
2023-07-29,0.4659258262889395
2023-07-30,0.6565040691162028
2023-07-31,0.8380790747807976
2023-08-01,1.001965952145535
2023-08-02,1.1402566779695904
2023-08-03,1.2461659181815476
2023-08-04,1.3143277802977849
2023-08-05,1.3410305274223981
2023-08-06,1.324378995641931
2023-08-07,1.2643776163375178
2023-08-08,1.1629304148838528
2023-08-09,1.023757985735354
2023-08-10,0.8522350724309022
2023-08-11,0.6551558509954236
2023-08-12,0.4404371749256537
2023-08-13,0.21677275132485196
2023-08-14,-0.006746637703861413
2023-08-15,-0.22103027030974676
2023-08-16,-0.4173846201271806
2023-08-17,-0.5878931348235502
2023-08-18,-0.7257620598667164
2023-08-19,-0.8256171934022379
2023-08-20,-0.8837386026758273
2023-08-21,-0.898223043813568
2023-08-22,-0.8690669864817862
2023-08-23,-0.7981666148952857
2023-08-24,-0.689234805173612
2023-08-25,-0.5476387075760523
2023-08-26,-0.3801650320929635
2023-08-27,-0.19472329558011292
2023-08-28,-1.4932499681208355e-13
2023-08-29,0.19492114411974448
2023-08-30,0.3809563509188503
2023-08-31,0.5494188924580776
2023-09-01,0.6923988753345484
2023-09-02,0.8031090625605933
2023-09-03,0.8761816265979234
2023-09-04,0.9079028639829756
2023-09-05,0.8963756133565322
2023-09-06,0.841602278420001
2023-09-07,0.745484827287582
2023-09-08,0.6117417682344852
2023-09-09,0.4457457303723752
2023-09-10,0.25428874773010446
2023-09-11,0.04528550492686412
2023-09-12,-0.17257248599769293
2023-09-13,-0.3901966634868973
2023-09-14,-0.5984985510084952
2023-09-15,-0.7887868915691973
2023-09-16,-0.9531474255372439
2023-09-17,-1.0847887136775998
2023-09-18,-1.1783388912902197
2023-09-19,-1.2300803838870604
2023-09-20,-1.2381123262206137
2023-09-21,-1.2024335861860838
2023-09-22,-1.1249427650661392
2023-09-23,-1.0093551741181561
2023-09-24,-0.861040416034888
2023-09-25,-0.6867876697563885
2023-09-26,-0.4945089368201211
2023-09-27,-0.29289321881361374
2023-09-28,-0.09102674003893729
2023-09-29,0.10200418651555687
2023-09-30,0.2775102932315259
2023-10-01,0.42757913527995894
2023-10-02,0.5454209133082718
2023-10-03,0.6256652272856882
2023-10-04,0.6645957919426705
2023-10-05,0.6603128556172263
2023-10-06,0.6128162240302486
2023-10-07,0.5240052604588495
2023-10-08,0.39759586230760535
2023-10-09,0.23895804260863862
2023-10-10,0.05488121492833431
2023-10-11,-0.14672256013241947
2023-10-12,-0.3571643972801787
2023-10-13,-0.5673583636038657
2023-10-14,-0.768218612287342
2023-10-15,-0.9510565162950196
2023-10-16,-1.1079604453656564
2023-10-17,-1.2321415882192155
2023-10-18,-1.31823070586747
2023-10-19,-1.3625128464642955
2023-10-20,-1.3630897635086736
2023-10-21,-1.319962938922781
2023-10-22,-1.2350335824743506
2023-10-23,-1.1120196075434752
2023-10-24,-0.9562932117650349
