Date,Custom Series
2023-01-01,0.4667631758845739
2023-01-02,0.6685946931218059
2023-01-03,0.7687359436440523
2023-01-04,0.7821551049079775
2023-01-05,0.9367702801415674
2023-01-06,0.9305441331117477
2023-01-07,1.2424203289861095
2023-01-08,1.1459442522993184
2023-01-09,1.2127877257219013
2023-01-10,0.983239538020502
2023-01-11,1.09740231788354
2023-01-12,0.7549146916677992
2023-01-13,0.8051598058310007
2023-01-14,0.4040898763633903
2023-01-15,0.6030241915421375
2023-01-16,0.0746492250637658
2023-01-17,0.1738886352966888
2023-01-18,-0.11158268924391376
2023-01-19,-0.09987074654275391
2023-01-20,-0.1620129716272185
2023-01-21,-0.17756218148292569
2023-01-22,-0.38104508532456727
2023-01-23,0.1281650270401105
2023-01-24,0.020312572667082
2023-01-25,-0.08531690880434983
2023-01-26,0.2557747446693624
2023-01-27,0.308297843014281
2023-01-28,0.6625870275030687
2023-01-29,0.776851575328634
2023-01-30,1.063513967018475
2023-01-31,1.1150922002908228
2023-02-01,1.6892041580771668
2023-02-02,1.649541776108541
2023-02-03,1.9005877645608984
2023-02-04,2.0576403499084153
2023-02-05,2.3281767210791258
2023-02-06,2.174164794593516
2023-02-07,2.4118654567773565
2023-02-08,2.012687211823636
2023-02-09,2.4935037184423385
2023-02-10,2.2345757842502447
2023-02-11,1.8990911011715865
2023-02-12,1.8286908445207017
2023-02-13,1.7343281534159627
2023-02-14,1.4227605153593887
2023-02-15,1.212283995774079
2023-02-16,0.7978939515465906
2023-02-17,1.238521230179224
2023-02-18,0.927022203800266
2023-02-19,0.6653146116813371
2023-02-20,1.0947191326535848
2023-02-21,0.7734978071359071
2023-02-22,0.7013889733936896
2023-02-23,0.7018110340721246
2023-02-24,0.8375019750834009
2023-02-25,0.9410987108120288
2023-02-26,1.5733357104572265
2023-02-27,1.4257504348875032
2023-02-28,1.809181590321796
2023-03-01,2.1178588884590934
2023-03-02,2.2848854773990213
2023-03-03,2.3780873104021962
2023-03-04,2.6671859196184697
2023-03-05,3.0493337680279917
2023-03-06,2.902371642740322
2023-03-07,2.8893586144453867
2023-03-08,2.942154489790802
2023-03-09,3.260203878033089
2023-03-10,2.9906923623692476
2023-03-11,3.146568793111382
2023-03-12,2.9058752756475723
2023-03-13,2.4176972726946224
2023-03-14,2.772133570034371
2023-03-15,2.798237645916449
2023-03-16,2.54159869845542
2023-03-17,2.025483364557136
2023-03-18,2.346315007289671
2023-03-19,1.722425598590964
2023-03-20,1.849434262035073
2023-03-21,1.3597556661328003
2023-03-22,1.7641621922151516
2023-03-23,1.4343336957827417
2023-03-24,1.4283397625124126
2023-03-25,1.5670850972625043
2023-03-26,1.674921340080064
2023-03-27,1.9226715532401735
2023-03-28,2.240520443277449
2023-03-29,2.5644213674849934
2023-03-30,2.3717488546466887
2023-03-31,2.734200882086115
2023-04-01,2.871366233417888
2023-04-02,3.019517266222688
2023-04-03,3.3175500806859097
2023-04-04,3.528113443406288
2023-04-05,3.6093922539236583
2023-04-06,3.642293937407278
2023-04-07,3.9704051860507925
2023-04-08,4.002869654983161
2023-04-09,3.7130846363113315
2023-04-10,3.6760379843144477
2023-04-11,3.5018318667783275
2023-04-12,3.374465560919117
2023-04-13,3.3769439880604337
2023-04-14,2.938434831791075
2023-04-15,2.70686039413528
2023-04-16,2.4111676526401844
2023-04-17,2.2949033948178386
2023-04-18,2.249705633244112
2023-04-19,1.9607181281236423
2023-04-20,1.7320348541434873
2023-04-21,1.9905705683657953
2023-04-22,1.7675381478828236
2023-04-23,1.85802852443739
2023-04-24,1.9149960841440603
2023-04-25,1.9759081918860124
2023-04-26,2.2550006139307333
2023-04-27,2.532127108566902
2023-04-28,2.6657642903550265
2023-04-29,3.1399500713381414
2023-04-30,3.1583720530960733
2023-05-01,2.9196013564706127
2023-05-02,3.6192915389209452
2023-05-03,3.5582083637717847
2023-05-04,3.7816727469529976
2023-05-05,3.6510843936626785
2023-05-06,3.489863898188217
2023-05-07,3.930252408897985
2023-05-08,3.688682855504741
2023-05-09,3.8279956207730548
