Date,Custom Series
2023-01-31,1.8660254037844388
2023-02-28,1.5
2023-03-31,1.0
2023-04-30,0.5000000000000002
2023-05-31,0.13397459621556151
2023-06-30,0.0
2023-07-31,0.13397459621556096
2023-08-31,0.49999999999999956
2023-09-30,0.9999999999999998
2023-10-31,1.5
2023-11-30,1.8660254037844388
2023-12-31,2.0
2024-01-31,1.8660254037844382
2024-02-29,1.499999999999999
2024-03-31,0.9999999999999986
2024-04-30,0.4999999999999992
2024-05-31,0.13397459621556118
2024-06-30,0.0
2024-07-31,0.13397459621556085
2024-08-31,0.49999999999999867
2024-09-30,0.9999999999999978
2024-10-31,1.4999999999999976
2024-11-30,1.866025403784437
2024-12-31,2.0
2025-01-31,1.866025403784441
2025-02-28,1.5000000000000044
2025-03-31,1.0000000000000058
2025-04-30,0.5000000000000056
2025-05-31,0.13397459621556496
2025-06-30,0.0
2025-07-31,0.13397459621555718
2025-08-31,0.49999999999999223
2025-09-30,0.9999999999999905
2025-10-31,1.4999999999999911
2025-11-30,1.8660254037844333
2025-12-31,2.0
2026-01-31,1.8660254037844446
2026-02-28,1.5000000000000109
2026-03-31,1.0000000000000133
2026-04-30,0.500000000000012
2026-05-31,0.13397459621556862
2026-06-30,0.0
2026-07-31,0.13397459621555352
2026-08-31,0.4999999999999859
2026-09-30,0.9999999999999831
2026-10-31,1.499999999999985
2026-11-30,1.8660254037844295
2026-12-31,2.0
2027-01-31,1.8660254037844484
2027-02-28,1.5000000000000173
2027-03-31,1.0000000000000207
2027-04-30,0.5000000000000184
2027-05-31,0.13397459621557228
2027-06-30,0.0
2027-07-31,0.13397459621554986
2027-08-31,0.49999999999997957
2027-09-30,0.9999999999999758
2027-10-31,1.4999999999999785
2027-11-30,1.866025403784426
2027-12-31,2.0
2028-01-31,1.8660254037844521
2028-02-29,1.5000000000000204
2028-03-31,1.0000000000000209
2028-04-30,0.5000000000000155
2028-05-31,0.13397459621556884
2028-06-30,0.0
2028-07-31,0.13397459621555685
2028-08-31,0.49999999999999467
2028-09-30,0.9999999999999968
2028-10-31,1.4999999999999998
2028-11-30,-1.0
2028-12-31,1.0
2029-01-31,-1.0
2029-02-28,1.0
2029-03-31,-1.0
2029-04-30,1.0
2029-05-31,-1.0
2029-06-30,1.0
2029-07-31,-1.0
2029-08-31,1.0
2029-09-30,-1.0
2029-10-31,1.0
2029-11-30,-1.0
2029-12-31,1.0
2030-01-31,-1.0
2030-02-28,1.0
2030-03-31,-1.0
2030-04-30,1.0
2030-05-31,-1.0
2030-06-30,1.0
2030-07-31,-1.0
2030-08-31,1.0
2030-09-30,-1.0
2030-10-31,1.0
2030-11-30,-1.0
2030-12-31,1.0
2031-01-31,-1.0
2031-02-28,1.0
2031-03-31,-1.0
2031-04-30,1.0
2031-05-31,-1.0
2031-06-30,1.0
2031-07-31,-1.0
2031-08-31,1.0
2031-09-30,-1.0
2031-10-31,1.0
2031-11-30,-1.0
2031-12-31,1.0
2032-01-31,-1.0
2032-02-29,1.0
2032-03-31,-1.0
2032-04-30,1.0
2032-05-31,-1.0
2032-06-30,1.0
2032-07-31,-1.0
2032-08-31,1.0
2032-09-30,-1.0
2032-10-31,1.0
2032-11-30,-1.0
2032-12-31,1.0
2033-01-31,-1.0
2033-02-28,1.0
2033-03-31,-1.0
2033-04-30,1.0
2033-05-31,-1.0
2033-06-30,1.0
2033-07-31,-1.0
2033-08-31,1.0
2033-09-30,-1.0
2033-10-31,1.0
2033-11-30,-1.0
2033-12-31,1.0
2034-01-31,-1.0
2034-02-28,1.0
2034-03-31,-1.0
2034-04-30,1.0
2034-05-31,-1.0
2034-06-30,1.0
2034-07-31,-1.0
2034-08-31,1.0
2034-09-30,-1.0
2034-10-31,1.0
2034-11-30,-1.0
2034-12-31,1.0
2035-01-31,-1.0
2035-02-28,1.0
2035-03-31,-1.0
2035-04-30,1.0
2035-05-31,-1.0
2035-06-30,1.0
2035-07-31,-1.0
2035-08-31,1.0
2035-09-30,-1.0
2035-10-31,1.0
2035-11-30,-1.0
2035-12-31,1.0
2036-01-31,-1.0
2036-02-29,1.0
2036-03-31,-1.0
2036-04-30,1.0
2036-05-31,-1.0
2036-06-30,1.0
2036-07-31,-1.0
2036-08-31,1.0
2036-09-30,-1.0
2036-10-31,1.0
2036-11-30,-1.0
2036-12-31,1.0
2037-01-31,-1.0
2037-02-28,1.0
2037-03-31,-1.0
2037-04-30,1.0
2037-05-31,-1.0
2037-06-30,1.0
2037-07-31,-1.0
2037-08-31,1.0
2037-09-30,-1.0
2037-10-31,1.0
2037-11-30,-1.0
2037-12-31,1.0
2038-01-31,-1.0
2038-02-28,1.0
2038-03-31,-1.0
2038-04-30,1.0
2038-05-31,-1.0
2038-06-30,1.0
2038-07-31,-1.0
2038-08-31,1.0
2038-09-30,-1.0
2038-10-31,1.0
2038-11-30,-1.0
2038-12-31,1.0
