1980-01-01,112
1980-02-01,118
1980-03-01,132
1980-04-01,129
1980-05-01,121
1980-06-01,135
1980-07-01,148
1980-08-01,148
1980-09-01,136
1980-10-01,119
1980-11-01,104
1980-12-01,118
1981-01-01,115
1981-02-01,126
1981-03-01,141
1981-04-01,135
1981-05-01,125
1981-06-01,149
1981-07-01,170
1981-08-01,170
1981-09-01,158
1981-10-01,133
1981-11-01,114
1981-12-01,140
1982-01-01,145
1982-02-01,150
1982-03-01,178
1982-04-01,163
1982-05-01,172
1982-06-01,178
1982-07-01,199
1982-08-01,199
1982-09-01,184
1982-10-01,162
1982-11-01,146
1982-12-01,166
1983-01-01,171
1983-02-01,180
1983-03-01,193
1983-04-01,181
1983-05-01,183
1983-06-01,218
1983-07-01,230
1983-08-01,242
1983-09-01,209
1983-10-01,191
1983-11-01,172
1983-12-01,194
1984-01-01,196
1984-02-01,196
1984-03-01,236
1984-04-01,235
1984-05-01,229
1984-06-01,243
1984-07-01,264
1984-08-01,272
1984-09-01,237
1984-10-01,211
1984-11-01,180
1984-12-01,201
1985-01-01,204
1985-02-01,188
1985-03-01,235
1985-04-01,227
1985-05-01,234
1985-06-01,264
1985-07-01,302
1985-08-01,293
1985-09-01,259
1985-10-01,229
1985-11-01,203
1985-12-01,229
1986-01-01,242
1986-02-01,233
1986-03-01,267
1986-04-01,269
1986-05-01,270
1986-06-01,315
1986-07-01,364
1986-08-01,347
1986-09-01,312
1986-10-01,274
1986-11-01,237
1986-12-01,278
1987-01-01,284
1987-02-01,277
1987-03-01,317
1987-04-01,313
1987-05-01,318
1987-06-01,374
1987-07-01,413
1987-08-01,405
1987-09-01,355
1987-10-01,306
1987-11-01,271
1987-12-01,306
1988-01-01,315
1988-02-01,301
1988-03-01,356
1988-04-01,348
1988-05-01,355
1988-06-01,422
1988-07-01,465
1988-08-01,467
1988-09-01,404
